Time,Open,High,Low,Close,Volume,Number of trades,Taker buy base asset volume,Class,Range,Body,Volume_ratio,Price_change,Trade_intensity,MA_50,MA_200,RSI,BB_upper,BB_lower
2024-03-15 00:40:00,1.0954,1.0985,1.0942,1.0972,55353,473,38154,0,0.0042999999999999705,0.0018000000000000238,0.0,0.0,0.008545155637454158,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:41:00,1.0972,1.0982,1.0952,1.0956,25479,259,14613,0,0.0030000000000001137,-0.0016000000000000458,0.460300254728741,-0.0016000000000000458,0.010165234114368695,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:42:00,1.0956,1.0997,1.0946,1.0981,87998,513,48356,0,0.005099999999999882,0.0025000000000001688,3.4537462223792144,0.0025000000000001688,0.005829677947226074,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:43:00,1.0982,1.102,1.0976,1.0994,57724,591,39279,0,0.0044000000000001815,0.0011999999999998678,0.6559694538512238,0.0012999999999998568,0.010238375718938396,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:44:00,1.0994,1.1029,1.0994,1.1026,37300,402,24611,0,0.0035000000000000586,0.0032000000000000917,0.646178366017601,0.0032000000000000917,0.010777479892761394,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:45:00,1.1028,1.1067,1.1021,1.1046,150972,705,46275,0,0.0045999999999999375,0.0018000000000000238,4.047506702412869,0.0020000000000000018,0.004669740084254034,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:46:00,1.1041,1.1048,1.0999,1.1006,82333,580,38318,0,0.004899999999999904,-0.0035000000000000586,0.5453527806480671,-0.0040000000000000036,0.007044562933453172,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:47:00,1.1009,1.1024,1.1002,1.1005,29736,287,20063,0,0.0021999999999999797,-0.00039999999999995595,0.36116745411924744,-9.999999999998899e-05,0.009651600753295669,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:48:00,1.1005,1.1015,1.095,1.0954,73992,543,17992,0,0.00649999999999995,-0.0051000000000001044,2.4882970137207425,-0.0051000000000001044,0.007338631203373337,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:49:00,1.0954,1.0955,1.0918,1.0937,46205,463,25801,0,0.0036999999999998145,-0.0017000000000000348,0.6244594010163261,-0.0017000000000000348,0.01002056054539552,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:50:00,1.0937,1.094,1.0905,1.0914,78443,541,27750,0,0.0035000000000000586,-0.0022999999999999687,1.6977166973271292,-0.0022999999999999687,0.006896727560139209,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:51:00,1.0915,1.0964,1.0904,1.0947,73637,605,36610,0,0.006000000000000005,0.0032000000000000917,0.9387325828945858,0.0033000000000000806,0.00821597838043375,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:52:00,1.095,1.099,1.0948,1.0969,28463,303,21586,0,0.0041999999999999815,0.0019000000000000128,0.3865312275079104,0.0021999999999999797,0.010645399290306714,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:53:00,1.0972,1.0992,1.0959,1.0992,28273,304,22404,0,0.0032999999999998586,0.0020000000000000018,0.9933246671116889,0.0022999999999999687,0.010752307855551233,1.0616008108108106,1.061518611111111,50.0,0.0,0.0
2024-03-15 00:54:00,1.099,1.0998,1.0967,1.0995,29242,277,17161,0,0.0031000000000001027,0.0004999999999999449,1.0342729812895695,0.00029999999999996696,0.009472676287531633,1.0616008108108106,1.061518611111111,53.605015673981114,0.0,0.0
2024-03-15 00:55:00,1.0995,1.0997,1.094,1.0941,40284,403,6311,0,0.005699999999999816,-0.005399999999999849,1.3776075507831202,-0.005399999999999849,0.01000397180021845,1.0616008108108106,1.061518611111111,47.899159663865774,0.0,0.0
2024-03-15 00:56:00,1.0941,1.0942,1.0878,1.0906,139368,749,61043,0,0.006399999999999961,-0.0035000000000000586,3.4596365802800118,-0.0035000000000000586,0.00537426094942885,1.0616008108108106,1.061518611111111,39.78201634877374,0.0,0.0
2024-03-15 00:57:00,1.0905,1.0923,1.088,1.0914,106845,506,71277,0,0.0042999999999999705,0.0008999999999999009,0.766639400723265,0.0007999999999999119,0.004735832280406196,1.0616008108108106,1.061518611111111,38.950276243093924,0.0,0.0
2024-03-15 00:58:00,1.091,1.0948,1.0902,1.0934,63377,461,39455,0,0.0045999999999999375,0.0023999999999999577,0.5931676727970424,0.0020000000000000018,0.007273932183599729,1.0616008108108106,1.061518611111111,36.857142857142684,0.0,0.0
2024-03-15 00:59:00,1.0932,1.0932,1.0901,1.0905,21283,213,12526,0,0.0030999999999998806,-0.0026999999999999247,0.3358158322419805,-0.0028999999999999027,0.010007987595733684,1.0616008108108106,1.061518611111111,30.362116991643347,1.104611149537349,1.0883288504626512
2024-03-15 01:00:00,1.0905,1.0928,1.0893,1.0912,66887,588,25896,0,0.0035000000000000586,0.0006999999999999229,3.142743034346662,0.0006999999999999229,0.008790945923722098,1.0616008108108106,1.061518611111111,35.58282208588935,1.1046336933582899,1.0877063066417099
2024-03-15 01:01:00,1.0912,1.0932,1.0906,1.0925,38745,356,17027,0,0.0025999999999999357,0.0013000000000000789,0.5792605439024026,0.0013000000000000789,0.009188282359014066,1.0616008108108106,1.061518611111111,38.1656804733727,1.1046347508817342,1.0873952491182657
2024-03-15 01:02:00,1.0927,1.0935,1.0902,1.0908,24988,258,13393,0,0.0032999999999998586,-0.0019000000000000128,0.644934830300684,-0.0017000000000000348,0.010324955978869857,1.0616008108108106,1.061518611111111,42.43421052631583,1.1045128140950948,1.0867871859049052
2024-03-15 01:03:00,1.0907,1.0907,1.0873,1.0875,81505,609,30093,0,0.0034000000000000696,-0.0032000000000000917,3.261765647510805,-0.0033000000000000806,0.007471934237163364,1.0616008108108106,1.061518611111111,40.31249999999997,1.1044402011166519,1.085669798883348
2024-03-15 01:04:00,1.0876,1.0887,1.0824,1.0838,165212,1024,46377,0,0.006299999999999972,-0.0037999999999998035,2.0270167474388074,-0.0036999999999998145,0.006198096990533375,1.0616008108108106,1.061518611111111,38.6227544910181,1.1040671539588702,1.0841628460411297
2024-03-15 01:05:00,1.0836,1.0862,1.0833,1.0858,38944,519,23916,0,0.0029000000000001247,0.002200000000000202,0.23572137617122244,0.0020000000000000018,0.01332682826622843,1.0616008108108106,1.061518611111111,36.1370716510903,1.1024882333692159,1.0838617666307842
2024-03-15 01:06:00,1.0855,1.0859,1.0827,1.0844,51519,555,17828,0,0.0032000000000000917,-0.0010999999999998789,1.3228995480690222,-0.0014000000000000679,0.010772724625866186,1.0616008108108106,1.061518611111111,30.031948881788992,1.1017765886012936,1.0829534113987065
2024-03-15 01:07:00,1.0843,1.0845,1.0809,1.0822,46234,367,19558,0,0.0036000000000000476,-0.0020999999999999908,0.8974164871212562,-0.0021999999999999797,0.007937881212960159,1.0616008108108106,1.061518611111111,22.756410256410135,1.1010870993670565,1.0818129006329436
2024-03-15 01:08:00,1.082,1.0853,1.0815,1.0853,27261,302,20048,0,0.0038000000000000256,0.0032999999999998586,0.58963100748367,0.0030999999999998806,0.011078096915006786,1.0616008108108106,1.061518611111111,29.117647058823295,1.100767310801114,1.081122689198886
2024-03-15 01:09:00,1.0853,1.0867,1.0846,1.0855,25004,266,17552,0,0.0020999999999999908,0.00019999999999997797,0.9172077326583764,0.00019999999999997797,0.010638297872340425,1.0616008108108106,1.061518611111111,35.06944444444402,1.1005556681151347,1.0805143318848653
2024-03-15 01:10:00,1.0855,1.0868,1.0844,1.086,24099,282,13231,0,0.0023999999999999577,0.000500000000000167,0.9638057910734282,0.000500000000000167,0.011701730362255695,1.0616008108108106,1.061518611111111,41.085271317829516,1.1004767115427128,1.0800532884572873
2024-03-15 01:11:00,1.086,1.0861,1.0808,1.0813,53901,496,17424,0,0.005300000000000082,-0.0047000000000001485,2.236648823602639,-0.0047000000000001485,0.009202055620489416,1.0616008108108106,1.061518611111111,32.99663299663304,1.1003266501894844,1.0788633498105153
2024-03-15 01:12:00,1.0814,1.0826,1.0787,1.0805,109560,710,32521,0,0.0039000000000000146,-0.0008999999999999009,2.032615350364557,-0.0007999999999999119,0.006480467323840818,1.0616008108108106,1.061518611111111,27.368421052631717,1.0996615682573088,1.0778884317426913
2024-03-15 01:13:00,1.0805,1.0847,1.0803,1.0846,38060,312,29746,0,0.0043999999999999595,0.0040999999999999925,0.3473895582329317,0.0040999999999999925,0.008197582764056752,1.0616008108108106,1.061518611111111,40.067340067340055,1.097897058294162,1.0781929417058378
2024-03-15 01:14:00,1.0846,1.0847,1.081,1.0817,45147,347,13612,0,0.0037000000000000366,-0.0028999999999999027,1.1862059905412508,-0.0028999999999999027,0.007686003499678827,1.0616008108108106,1.061518611111111,35.109717868338834,1.0957909042436358,1.078519095756364
2024-03-15 01:15:00,1.0817,1.0861,1.0817,1.0845,46609,375,33210,0,0.0043999999999999595,0.0027999999999999137,1.0323831040822202,0.0027999999999999137,0.008045656418288314,1.0616008108108106,1.061518611111111,38.023952095808326,1.094733437879181,1.078616562120819
2024-03-15 01:16:00,1.0844,1.0901,1.0835,1.0889,174694,961,119723,0,0.006600000000000161,0.0044999999999999485,3.748074406230556,0.0043999999999999595,0.005501047545994711,1.0616008108108106,1.061518611111111,47.368421052631554,1.094508771834597,1.078671228165403
2024-03-15 01:17:00,1.0892,1.0929,1.0888,1.092,49031,489,31588,0,0.0040999999999999925,0.0028000000000001357,0.28066791074679154,0.0031000000000001027,0.009973282209214578,1.0616008108108106,1.061518611111111,56.267409470752355,1.0946196315704626,1.0786203684295372
2024-03-15 01:18:00,1.0918,1.0937,1.0898,1.0937,53260,497,32394,0,0.0038999999999997925,0.0018999999999997907,1.0862515551385858,0.0016999999999998128,0.009331580923770184,1.0616008108108106,1.061518611111111,64.6017699115042,1.0946890999693184,1.0785809000306816
2024-03-15 01:19:00,1.0936,1.094,1.0923,1.0929,60988,410,37168,0,0.0017000000000000348,-0.0006999999999999229,1.1450995118287646,-0.0007999999999999119,0.006722633960779169,1.0616008108108106,1.061518611111111,60.856269113149764,1.095117189338104,1.0783928106618959
2024-03-15 01:20:00,1.0928,1.0944,1.09,1.0941,84992,511,42857,0,0.0043999999999999595,0.0013000000000000789,1.3935856234013249,0.0012000000000000899,0.006012330572289157,1.0616008108108106,1.061518611111111,64.9230769230771,1.0956770034450076,1.0781229965549928
2024-03-15 01:21:00,1.0941,1.0958,1.0905,1.0914,57586,416,26729,0,0.005300000000000082,-0.0027000000000001467,0.6775461219879518,-0.0027000000000001467,0.007223978050220539,1.0616008108108106,1.061518611111111,63.93939393939378,1.0954869966016623,1.0782030033983374
2024-03-15 01:22:00,1.0919,1.0933,1.0905,1.0907,23510,256,15569,0,0.0027999999999999137,-0.0012000000000000899,0.4082589518285694,-0.0006999999999999229,0.010888983411314335,1.0616008108108106,1.061518611111111,58.82352941176483,1.095472472354277,1.078207527645723
2024-03-15 01:23:00,1.0905,1.0944,1.0902,1.0939,35279,284,31800,0,0.0041999999999999815,0.0034000000000000696,1.5005954912803063,0.0032000000000000917,0.008050114799172312,1.0616008108108106,1.061518611111111,62.50000000000025,1.0963518499369358,1.0779681500630645
2024-03-15 01:24:00,1.094,1.0943,1.0924,1.0943,30200,262,13562,0,0.0019000000000000128,0.00029999999999996696,0.8560333342781825,0.00039999999999995595,0.008675496688741721,1.0616008108108106,1.061518611111111,62.38805970149255,1.0972602476950228,1.0781097523049772
2024-03-15 01:25:00,1.0942,1.0979,1.0936,1.0954,79708,638,49822,0,0.0043000000000001926,0.0011999999999998678,2.6393377483443707,0.0010999999999998789,0.008004215386159481,1.0616008108108106,1.061518611111111,73.57859531772607,1.0982891295922161,1.078040870407784
2024-03-15 01:26:00,1.0954,1.0979,1.093,1.0964,75026,531,29841,0,0.0049000000000001265,0.001000000000000112,0.9412606011943594,0.001000000000000112,0.007077546450563805,1.0616008108108106,1.061518611111111,76.41196013289058,1.0993609823567827,1.0781690176432173
2024-03-15 01:27:00,1.0965,1.0984,1.0939,1.095,52495,406,28659,0,0.0044999999999999485,-0.0015000000000000568,0.6996907738650601,-0.0014000000000000679,0.007734069911420135,1.0616008108108106,1.061518611111111,68.97810218978105,1.099876912307139,1.078933087692861
2024-03-15 01:28:00,1.0949,1.0974,1.0925,1.0965,55013,482,38960,0,0.004899999999999904,0.0016000000000000458,1.0479664729974283,0.0015000000000000568,0.008761565448166798,1.0616008108108106,1.061518611111111,78.46153846153828,1.1007070031455466,1.079222996854453
2024-03-15 01:29:00,1.0966,1.0996,1.0961,1.0974,54651,505,17798,0,0.0034999999999998366,0.0007999999999999119,0.9934197371530366,0.0008999999999999009,0.00924045305666868,1.092192,1.061518611111111,76.76348547717822,1.101575472372029,1.079544527627971
2024-03-15 01:30:00,1.0976,1.1015,1.0962,1.0995,59893,496,27134,0,0.00529999999999986,0.0019000000000000128,1.0959177325209053,0.0020999999999999908,0.008281435226153306,1.092238,1.061518611111111,74.31192660550441,1.1027184938750771,1.0797515061249228
2024-03-15 01:31:00,1.0995,1.1014,1.0976,1.0983,64140,491,30232,0,0.0038000000000000256,-0.0011999999999998678,1.0709097891239376,-0.0011999999999998678,0.007655129404427814,1.092292,1.061518611111111,65.82914572864331,1.1029733858936215,1.081196614106379
2024-03-15 01:32:00,1.0979,1.098,1.0942,1.0942,67700,389,13523,0,0.0038000000000000256,-0.0037000000000000366,1.055503585905831,-0.0040999999999999925,0.0057459379615952735,1.092214,1.061518611111111,51.121076233184226,1.1022181632857226,1.0833218367142774
2024-03-15 01:33:00,1.0943,1.0975,1.093,1.0964,51457,420,32899,0,0.0044999999999999485,0.0020999999999999908,0.7600738552437223,0.0021999999999999797,0.008162154808869542,1.092154,1.061518611111111,57.38396624472584,1.1021077876902494,1.0846122123097508
2024-03-15 01:34:00,1.0967,1.0978,1.095,1.0959,34145,377,18105,0,0.0028000000000001357,-0.0007999999999999119,0.6635637522591679,-0.0004999999999999449,0.011041148045101772,1.09202,1.061518611111111,53.91304347826093,1.1009356582465117,1.0872043417534885
2024-03-15 01:35:00,1.0959,1.102,1.0952,1.0998,123170,594,90151,0,0.006800000000000139,0.0039000000000000146,3.6072631424805977,0.0039000000000000146,0.00482260290655192,1.0919240000000001,1.061518611111111,67.35537190082698,1.1005186885725269,1.0891513114274731
2024-03-15 01:36:00,1.0998,1.1016,1.099,1.1014,48420,418,31339,0,0.0025999999999999357,0.0015999999999998238,0.39311520662498983,0.0015999999999998238,0.008632796365138373,1.0919400000000001,1.061518611111111,71.31474103585671,1.1011448459683806,1.0897751540316196
2024-03-15 01:37:00,1.1013,1.1029,1.0985,1.1007,55613,468,27559,0,0.0043999999999999595,-0.0005999999999999339,1.1485543163981826,-0.0006999999999999229,0.00841529858126697,1.091944,1.061518611111111,65.04424778761077,1.1017925373986455,1.0899974626013547
2024-03-15 01:38:00,1.1008,1.1036,1.1008,1.1024,40180,407,26718,0,0.0027999999999999137,0.0016000000000000458,0.7224929422976643,0.0017000000000000348,0.01012941762070682,1.092084,1.061518611111111,66.94560669456095,1.1028013457479473,1.0898586542520527
2024-03-15 01:39:00,1.1024,1.1046,1.102,1.1045,21627,288,15478,0,0.0025999999999999357,0.0020999999999999908,0.538252862120458,0.0020999999999999908,0.013316687473990845,1.0923,1.061518611111111,68.27309236947835,1.104123700415474,1.0896962995845256
2024-03-15 01:40:00,1.1044,1.1044,1.1001,1.1001,37492,419,14375,0,0.0042999999999999705,-0.0042999999999999705,1.733573773523836,-0.0043999999999999595,0.011175717486397098,1.0924740000000002,1.061518611111111,56.5371024734984,1.1044307012343535,1.0899892987656465
2024-03-15 01:41:00,1.1001,1.1039,1.099,1.1024,45468,493,25616,0,0.0049000000000001265,0.0022999999999999687,1.2127387175930866,0.0022999999999999687,0.010842790534001936,1.092628,1.061518611111111,62.67123287671269,1.104790579821863,1.0907294201781372
2024-03-15 01:42:00,1.1023,1.1053,1.1017,1.1036,36396,489,17778,0,0.0036000000000000476,0.0012999999999998568,0.8004750593824228,0.0011999999999998678,0.013435542367293109,1.092762,1.061518611111111,62.283737024221566,1.1050656385026636,1.0917443614973366
2024-03-15 01:43:00,1.1038,1.1076,1.1026,1.1062,60383,698,44833,0,0.004999999999999893,0.0024000000000001798,1.6590559402132103,0.0026000000000001577,0.011559544905022937,1.092902,1.061518611111111,64.37908496732072,1.106181769848887,1.0918582301511128
2024-03-15 01:44:00,1.1062,1.1092,1.1057,1.1084,48482,546,32752,0,0.0035000000000000586,0.0021999999999999797,0.8029081032741003,0.0021999999999999797,0.011261911637308691,1.0930799999999998,1.061518611111111,64.49511400651511,1.1076642098241314,1.0917857901758683
2024-03-15 01:45:00,1.1083,1.1088,1.098,1.099,118181,834,37400,0,0.01079999999999992,-0.009300000000000086,2.4376263355472134,-0.009400000000000075,0.007056971932882612,1.093178,1.061518611111111,50.89974293059116,1.1075905229592986,1.0922194770407017
2024-03-15 01:46:00,1.0985,1.1062,1.0972,1.0976,101348,1114,65254,0,0.009000000000000119,-0.0009000000000001229,0.8575659369949484,-0.0014000000000000679,0.010991830129849627,1.093318,1.061518611111111,54.6961325966849,1.1075534330259602,1.09237656697404
2024-03-15 01:47:00,1.0982,1.1013,1.098,1.1005,41528,661,29837,0,0.0032999999999998586,0.0022999999999999687,0.40975648261435843,0.0029000000000001247,0.015916971681756886,1.0935,1.061518611111111,55.55555555555556,1.1074605554531933,1.0930194445468064
2024-03-15 01:48:00,1.1002,1.1012,1.0969,1.0988,21975,417,15845,0,0.0042999999999999705,-0.0014000000000000679,0.5291610479676363,-0.0017000000000000348,0.018976109215017065,1.093608,1.061518611111111,53.8057742782151,1.1073957759739819,1.093314224026018
2024-03-15 01:49:00,1.0985,1.0985,1.0926,1.0936,97464,840,26612,0,0.005900000000000016,-0.0049000000000001265,4.435221843003413,-0.0052000000000000934,0.008618566855454321,1.0936700000000001,1.061518611111111,42.13197969543123,1.1077273095887303,1.0926026904112698
2024-03-15 01:50:00,1.0936,1.0941,1.089,1.0909,74199,619,27922,0,0.0051000000000001044,-0.0026999999999999247,0.7612964786998276,-0.0026999999999999247,0.008342430490976967,1.093664,1.061518611111111,37.037037037037166,1.1083598783362898,1.0911101216637105
2024-03-15 01:51:00,1.0908,1.0952,1.0892,1.0929,75818,641,44545,0,0.006000000000000005,0.0020999999999999908,1.0218197010741386,0.0020000000000000018,0.008454456725315888,1.093672,1.061518611111111,40.66985645933018,1.108601917596099,1.0903280824039008
2024-03-15 01:52:00,1.093,1.095,1.0929,1.0933,30920,349,14653,0,0.0020999999999999908,0.00029999999999996696,0.40781872378590833,0.00039999999999995595,0.01128719275549806,1.093722,1.061518611111111,38.76543209876536,1.1086742109902814,1.0901657890097187
2024-03-15 01:53:00,1.093,1.0958,1.0926,1.0954,29987,315,19272,0,0.0032000000000000917,0.0023999999999999577,0.9698253557567917,0.0020999999999999908,0.010504551972521425,1.09388,1.061518611111111,38.76543209876536,1.10870338095226,1.09003661904774
2024-03-15 01:54:00,1.0953,1.0966,1.094,1.0952,28847,370,15329,0,0.0025999999999999357,-9.999999999998899e-05,0.9619835261946844,-0.00019999999999997797,0.012826290428814087,1.0941079999999999,1.061518611111111,43.250688705234026,1.1087282282439062,1.0899417717560937
2024-03-15 01:55:00,1.095,1.0964,1.0923,1.0934,54667,447,18979,0,0.0040999999999999925,-0.0016000000000000458,1.8950670780323777,-0.0018000000000000238,0.008176779409881646,1.09426,1.061518611111111,37.43016759776529,1.1087705975834665,1.0892594024165336
2024-03-15 01:56:00,1.0933,1.0947,1.0915,1.0922,23137,225,14667,0,0.0032000000000000917,-0.0010999999999998789,0.42323522417546233,-0.0011999999999998678,0.009724683407529066,1.0944159999999998,1.061518611111111,34.07821229050312,1.1086970386199437,1.0884129613800562
2024-03-15 01:57:00,1.0923,1.0981,1.0909,1.0974,45227,400,31211,0,0.007200000000000095,0.005099999999999882,1.9547478065436314,0.005199999999999871,0.008844274437835807,1.09472,1.061518611111111,38.54166666666649,1.1084924020072355,1.088287597992764
2024-03-15 01:58:00,1.0975,1.0994,1.0926,1.0954,95078,655,37263,0,0.006799999999999917,-0.0020999999999999908,2.1022398125013817,-0.0020000000000000018,0.0068890805443951285,1.094922,1.061518611111111,32.98429319371712,1.1080419787515958,1.088038021248404
2024-03-15 01:59:00,1.0954,1.0964,1.0937,1.095,35161,361,15708,0,0.0027000000000001467,-0.00039999999999995595,0.36981215423126274,-0.00039999999999995595,0.01026705725093143,1.095112,1.061518611111111,43.150684931506824,1.1071696644370002,1.0879603355629996
2024-03-15 02:00:00,1.095,1.0967,1.0937,1.0941,38237,431,19131,0,0.0030000000000001137,-0.0008999999999999009,1.0874832911464407,-0.0008999999999999009,0.01127180479640139,1.095274,1.061518611111111,43.902439024390475,1.1069110027172429,1.087618997282757
2024-03-15 02:01:00,1.0942,1.0946,1.0896,1.0913,80136,674,40889,0,0.0050000000000001155,-0.0029000000000001247,2.0957711117503988,-0.0028000000000001357,0.008410701806928222,1.095474,1.061518611111111,33.91608391608359,1.1063892561697688,1.0870307438302313
2024-03-15 02:02:00,1.0907,1.0934,1.0905,1.0934,31338,306,15396,0,0.0028999999999999027,0.0026999999999999247,0.39106019766397127,0.0020999999999999908,0.009764503159103963,1.095732,1.061518611111111,40.68965517241357,1.1054144051982697,1.0869855948017304
2024-03-15 02:03:00,1.0935,1.0961,1.0935,1.0948,27941,409,15957,0,0.0026000000000001577,0.0013000000000000789,0.8916012508775288,0.0014000000000000679,0.014637987187287498,1.095936,1.061518611111111,52.38095238095259,1.1035607794798428,1.087699220520157
2024-03-15 02:04:00,1.0947,1.0958,1.0917,1.0922,24020,265,7473,0,0.004100000000000215,-0.0024999999999999467,0.8596685873805519,-0.0025999999999999357,0.011032472939217318,1.096146,1.061518611111111,52.589641434263136,1.1001379339082609,1.089502066091739
2024-03-15 02:05:00,1.0924,1.0938,1.0916,1.0938,28052,339,13648,0,0.002200000000000202,0.0014000000000000679,1.1678601165695255,0.0016000000000000458,0.012084699843148439,1.096332,1.061518611111111,51.821862348178406,1.0995134251839136,1.0896065748160864
2024-03-15 02:06:00,1.0938,1.097,1.0936,1.0941,27593,345,16041,0,0.0034000000000000696,0.00029999999999996696,0.9836375303008699,0.00029999999999996696,0.012503171094118073,1.096436,1.061518611111111,51.626016260162885,1.0991290932803466,1.0896409067196533
2024-03-15 02:07:00,1.0941,1.0941,1.0914,1.0921,28070,316,5964,0,0.0027000000000001467,-0.0020000000000000018,1.0172869930779544,-0.0020000000000000018,0.011257570359814749,1.096438,1.061518611111111,43.265306122449196,1.0978367736993457,1.0900932263006544
2024-03-15 02:08:00,1.0921,1.093,1.0901,1.0908,14900,186,6812,0,0.0028999999999999027,-0.0013000000000000789,0.53081581759886,-0.0013000000000000789,0.012483221476510067,1.0963800000000001,1.061518611111111,41.40625000000003,1.0969568012603144,1.0901731987396854
2024-03-15 02:09:00,1.0907,1.0911,1.09,1.0903,26523,142,9160,0,0.0010999999999998789,-0.00039999999999995595,1.7800671140939597,-0.0004999999999999449,0.00535384383365381,1.096328,1.061518611111111,43.621399176954924,1.0970923819155827,1.0897076180844172
